87,wahl,3,1,2019-06
179,wahl,3,2,2019-07
82,wahl,3,1,2020-04
147,wahlberechtigt,3,2,2019-04
80,wahlergebnis,3,1,2019-08
356,wahllokal tempelhof,3,3,2019-05
204,waldgartenprojekt neukolln britz,3,2,2019-09
169,wanderungssaldo,3,2,2020-05
270,warmwasserverbrauch,3,2,2019-11
177,wass,3,2,2019-03
73,wass,3,2,2020-04
123,wassersp,3,1,2019-11
73,wcs,3,1,2019-05
97,weg,3,2,2019-11
132,weihnachtsmarkt,3,3,2019-12
201,weissense,3,2,2019-07
73,westkreuz,3,2,2019-11
96,wett,3,2,2019-05
242,wett,3,2,2019-08
62,wfs,3,1,2019-04
95,wfs erhol,3,1,2019-06
67,wfs ortsteil,3,1,2019-03
154,wilmersdorf,3,2,2020-05
75,wms,3,1,2019-08
83,wms luftbild,3,1,2020-01
76,wohndau,3,1,2019-04
78,wohndau,3,3,2019-11
106,wohnflach,3,1,2020-04
98,wohngeld,3,2,2019-10
138,wohnlag,3,2,2019-09
77,wohnlagenkart,3,2,2020-03
541,wohnung,3,3,2019-05
155,wohnung,3,2,2019-11
224,wohnungsbau,3,3,2020-01
64,zaa,3,2,2019-04
80,zeit,3,1,2020-02
72,zensus 2011,3,2,2020-02
228,zip,3,2,2020-03
239,zip cod,3,2,2020-03
104,zugriffsstatist,3,2,2019-09
70,zugriffsstatist,3,3,2020-01
153,zuwend,3,2,2019-12
165,zweckentfremd,3,3,2019-05
32,1002,4,2,2019-02
59,1910,4,1,2019-04
59,2015,4,1,2020-01
60,2014 v 20 01 2015,4,1,2020-03
65,2017 verkehr,4,1,2019-11
107,3d,4,3,2019-07
66,3d,4,3,2019-08
58,abfall,4,3,2019-11
64,abfall,4,1,2020-01
58,abfallabfuhr,4,1,2020-01
167,abfluss,4,2,2019-10
216,abwass,4,3,2019-04
124,adress,4,3,2019-06
248,adress kitas,4,3,2019-07
58,adzahl,4,1,2019-10
54,aktenplan,4,1,2019-08
202,aktuell einwohnerzahl,4,3,2019-11
67,alleinerzieh,4,2,2020-01
51,alt,4,3,2019-09
156,alt,4,4,2020-05
44,alt friedhof wuhlgart,4,1,2019-07
227,altpapiercontain,4,2,2020-02
187,ampel,4,2,2019-06
